"no_of_shares","no_of_words_in_title","no_of_words_in_text","no_of_unique_words_in_text","no_of_links","no_of_images","no_of_videos","average_word_length"
1200,11,610,0.496721310661,5,1,0,4.62950819672
1900,10,90,0.715909082774,3,1,0,4.44444444444
1500,10,815,0.420147419631,6,1,0,4.45030674847
2900,8,247,0.684210523546,12,1,1,4.65182186235
2000,9,1077,0.442790697263,10,1,0,4.60167130919
1500,8,150,0.691275163146,4,0,1,4.27333333333
1400,10,193,0.631578944044,5,1,0,5.17616580311
1200,7,697,0.516690855564,5,1,0,4.95552367288
2500,11,629,0.438003219907,1,1,0,4.55166931638
1100,7,253,0.606425700376,7,0,0,4.43083003953
3500,8,588,0.533562821801,16,1,0,4.94217687075
2700,10,242,0.656779658234,3,0,0,4.78099173554
3200,12,294,0.62925169854,5,0,1,4.53741496599
944,8,337,0.545180721249,3,0,2,4.71513353116
2100,13,295,0.6210526294,6,0,1,4.93559322034
792,10,223,0.629107978267,7,1,0,4.32735426009
2100,13,360,0.541899439827,3,1,0,4.60277777778
2600,12,187,0.663043474657,8,0,1,4.4385026738
2900,10,501,0.492957745487,10,1,0,4.31936127745
2200,11,253,0.535714283323,4,1,0,4.65612648221
907,12,111,0.749999993056,4,0,0,4.61261261261
3100,10,159,0.635220121791,2,0,1,4.88679245283
1700,7,428,0.513580245645,17,1,0,4.90186915888
1200,9,515,0.480314959684,13,1,0,4.87572815534
810,9,410,0.605985035895,11,1,0,4.66341463415
2700,10,169,0.692771080164,9,0,1,4.59763313609
2100,13,225,0.611607140127,4,1,0,4.66666666667
1600,8,1338,0.395881006563,14,1,0,4.25859491779
1300,10,146,0.708333328414,2,0,1,4.55479452055
4100,12,256,0.648305081999,5,0,0,4.4453125
4400,7,385,0.564304460461,12,0,1,4.66753246753
1500,10,209,0.605769227857,12,0,1,4.83732057416
1100,13,642,0.483359745668,6,1,0,4.97663551402
2000,9,245,0.575510201733,6,0,1,4.81224489796
1300,11,350,0.617210680661,8,1,0,4.88571428571
862,11,127,0.703999994368,2,1,1,4.75590551181
792,13,143,0.769230763852,3,0,1,4.69230769231
1800,11,664,0.497709922904,5,1,1,4.67921686747
1900,10,407,0.575682380706,5,0,1,4.61916461916
840,9,586,0.506825937702,6,1,0,5.18259385666
1900,10,279,0.649056601324,6,1,0,5.06093189964
3800,10,430,0.556930691691,6,1,0,4.58372093023
851,8,548,0.519699811408,19,0,0,4.50912408759
3100,10,108,0.747572808276,4,1,0,4.63888888889
960,11,108,0.698113200961,3,0,1,4.84259259259
1700,8,151,0.731543619251,6,1,0,4.67549668874
5400,10,516,0.529644267728,6,1,0,4.6996124031
1000,8,207,0.639024387127,4,1,0,5.02415458937
3800,10,217,0.654377877169,7,1,0,4.92165898618
2400,10,282,0.550724635686,8,0,1,4.67730496454
1200,8,406,0.575063611768,13,1,0,4.81773399015
635,10,481,0.523706895423,8,1,0,4.85654885655
821,8,668,0.501529051221,8,1,0,4.56586826347
1000,10,222,0.634703193449,10,1,0,4.87837837838
1500,13,147,0.723880591613,1,0,1,4.45578231293
956,10,312,0.633440512433,6,1,0,4.64423076923
833,7,568,0.53451327339,10,1,0,4.58802816901
1200,9,846,0.49264705822,6,1,0,4.6938534279
836,9,1105,0.401466544087,16,1,0,4.5520361991
2100,10,328,0.577160492046,5,0,1,4.2987804878
1100,7,380,0.638814014451,8,1,0,5.10526315789
804,10,464,0.57239818875,13,1,0,4.97198275862
3300,10,207,0.640394085515,9,0,0,4.60869565217
1600,9,81,0.777777768176,5,0,0,4.38271604938
895,6,310,0.580645159417,4,1,0,4.61612903226
3400,13,103,0.766990283816,6,0,0,4.68932038835
1300,10,631,0.550399999119,8,1,0,4.56418383518
1600,10,291,0.558620687729,4,0,0,4.50171821306
2300,10,158,0.662420377946,1,0,1,4.24050632911
1600,10,213,0.54716980874,4,1,0,4.61502347418
951,14,252,0.652892559286,6,1,0,4.81746031746
1200,9,481,0.564377681192,11,1,0,4.70686070686
4100,13,1311,0.40877598121,21,1,1,4.65980167811
2800,7,1270,0.363349130835,13,1,0,4.60708661417
1300,12,318,0.58598725928,8,1,0,4.94339622642
1400,10,240,0.649572646797,6,1,0,5.17916666667
2100,9,149,0.735714280459,4,0,2,4.25503355705
1200,9,205,0.470899468408,5,1,0,4.02926829268
1800,9,340,0.592261902999,9,1,0,5.10294117647
1500,11,118,0.711864400747,11,0,0,4.68644067797
1300,9,414,0.525798524507,5,1,0,4.69565217391
1700,8,210,0.68599033485,8,0,0,4.81904761905
818,10,620,0.456228955461,10,1,0,4.85
1900,11,256,0.641129029673,8,0,1,4.36328125
1400,7,276,0.595588233104,7,1,0,4.8731884058
3700,10,1020,0.480276133649,15,1,0,4.7068627451
1200,12,293,0.579861109098,7,0,0,4.74744027304
2200,6,117,0.641025635547,2,1,0,4.59829059829
633,9,404,0.561224488364,6,0,2,4.91831683168
2200,9,730,0.484806629165,13,1,0,4.77534246575
2400,10,553,0.472527471662,10,0,1,4.7938517179
941,6,642,0.466353676891,9,1,0,5.10747663551
3800,10,605,0.472636815137,13,1,0,4.64462809917
1600,8,632,0.441082801845,11,1,0,4.27689873418
2500,10,123,0.772357717298,5,0,0,5.14634146341
843,5,350,0.576811592531,5,1,0,4.81714285714
901,13,263,0.629921257363,10,1,0,4.79847908745
1100,13,166,0.680722887466,4,0,1,4.33734939759
1500,11,93,0.784946228119,5,0,1,5.17204301075
2100,10,316,0.666666664399,5,1,0,4.53164556962
985,7,642,0.538338657287,19,1,0,4.90965732087
1100,10,308,0.570422533203,6,1,0,4.67532467532
846,11,372,0.543010751228,5,1,0,5.18548387097
539,6,64,0.786885233002,3,0,1,4.78125
1400,6,154,0.617449660286,5,1,0,4.7987012987
2600,11,104,0.78846153088,4,0,0,4.66346153846
1100,9,305,0.566666664778,4,1,0,4.44590163934
1000,10,397,0.547979796596,11,0,0,4.74811083123
929,13,424,0.529550826171,5,1,0,4.68632075472
1900,8,176,0.61363636015,4,1,0,4.60795454545
1400,11,163,0.705521468064,6,0,1,4.39263803681
1500,11,288,0.63768115711,7,0,0,4.88888888889
1600,8,542,0.551020407141,6,1,0,4.93173431734
4000,9,206,0.5858585829,6,1,0,4.56310679612
1700,11,588,0.539249145837,7,1,0,4.41326530612
4400,13,263,0.593749997681,9,1,0,4.48288973384
2600,8,337,0.605421684923,9,1,0,5.05341246291
3300,9,101,0.792079200078,5,0,0,4.81188118812
5200,11,272,0.655430709156,11,1,0,4.98161764706
3800,10,116,0.707964595505,5,0,0,4.43103448276
1400,9,579,0.468749999186,11,1,0,4.7115716753
3200,8,251,0.575510201733,3,0,0,4.64940239044
2300,8,278,0.58455882138,3,1,0,4.72302158273
1300,13,328,0.541401272161,10,1,0,4.44207317073
1800,9,1297,0.464788732031,0,0,0,4.95451040864
4500,11,182,0.68715083415,5,1,0,4.93956043956
1300,11,514,0.479452053856,19,1,0,4.53307392996
2300,7,192,0.663157891247,6,1,0,4.875
2500,11,183,0.604395601075,3,0,1,4.30601092896
4200,9,92,0.782608687146,5,0,0,5.01086956522
1700,9,593,0.517064845534,1,1,0,4.60539629005
3500,12,396,0.529113922711,7,1,0,4.13131313131
1200,10,362,0.578212288888,11,1,0,4.67679558011
1800,9,173,0.715116274912,9,0,1,5.04624277457
1100,10,191,0.71052631205,7,0,0,4.41884816754
5300,11,255,0.61224489546,11,1,0,4.6862745098
1500,7,243,0.672340422671,14,1,0,4.84362139918
1100,13,833,0.504830917265,12,1,0,4.92316926771
1800,7,210,0.647619044535,3,1,1,3.97142857143
1500,12,394,0.577319586141,9,0,0,4.45939086294
1000,10,101,0.742574250074,3,0,1,4.56435643564
3400,6,85,0.788235284844,2,0,1,4.71764705882
889,11,922,0.47258771878,11,0,2,4.68655097614
1100,6,445,0.479166665557,1,1,0,4.50561797753
2100,9,132,0.576923072485,2,1,0,4.52272727273
2700,10,335,0.626911313068,14,0,0,4.65970149254
3700,9,163,0.596153842332,3,1,0,4.53374233129
1400,9,198,0.664974615914,14,1,0,4.5
1000,9,297,0.466216214641,4,1,0,5.02693602694
701,12,106,0.773584898362,5,0,0,4.52830188679
774,8,492,0.476482616613,11,1,0,5.11991869919
5000,9,362,0.5783475767,5,1,0,4.46685082873
1700,8,160,0.656249995898,3,0,0,4.3125
1200,7,596,0.517241378419,13,1,0,4.66275167785
1300,13,221,0.609302322747,4,1,0,4.35294117647
892,10,309,0.609427607376,10,1,0,4.76699029126
3400,11,189,0.578947365035,5,1,0,4.74603174603
1200,9,840,0.451573849332,7,1,0,4.84761904762
4200,8,651,0.521874999185,6,1,0,5.09523809524
4200,8,250,0.594377507653,8,1,0,4.272
4400,12,669,0.449624059474,5,1,0,4.52765321375
859,8,443,0.529137527904,6,1,0,4.60270880361
1100,9,232,0.644144141243,4,1,0,4.41379310345
4300,8,331,0.641337384069,7,1,1,4.51359516616
689,9,159,0.670967737607,7,1,0,4.5534591195
3500,8,200,0.591623033552,2,1,0,4.475
901,9,472,0.570155900735,9,0,1,4.83686440678
1100,10,403,0.532299740227,10,1,0,4.58560794045
695,8,224,0.608108105369,7,1,0,4.51339285714
1500,10,366,0.589531678817,8,1,0,4.67213114754
1500,11,430,0.55294117517,4,1,0,4.84651162791
983,10,342,0.589820357516,7,1,0,4.84210526316
2900,12,353,0.550143264899,1,0,1,4.59206798867
3400,11,204,0.671717168325,4,1,0,5.09803921569
2200,10,391,0.479487178258,7,1,0,4.66751918159
1300,10,163,0.617834390969,3,1,1,4.61963190184
1100,10,808,0.484999999394,21,1,0,4.55074257426
2100,10,154,0.748344365905,7,0,0,4.68181818182
2100,12,567,0.519784171727,10,1,0,5.09347442681
959,8,963,0.444906444444,6,1,0,4.56386292835
1200,7,294,0.57931034283,5,1,0,5.01020408163
1100,14,676,0.466367712307,12,1,0,4.83284023669
2300,11,545,0.518518517558,6,1,1,5.03486238532
2200,11,432,0.522352939947,7,1,0,4.62962962963
1900,10,251,0.577868850091,10,1,0,4.55378486056
1900,8,325,0.66461538257,6,0,0,5.09230769231
2000,9,377,0.542780747212,4,1,0,4.94164456233
2400,12,214,0.63592232701,9,1,0,4.91588785047
1500,8,98,0.666666659722,3,1,0,5.08163265306
1000,9,506,0.535856572638,7,1,0,5.15612648221
1800,9,116,0.634782603176,7,1,0,4.98275862069
5200,11,173,0.635838146614,6,1,0,4.35260115607
1400,9,237,0.544303795172,4,1,0,4.49367088608
2700,7,268,0.652830186216,7,0,0,4.5223880597
1600,8,904,0.437714285214,14,1,0,4.80752212389
1400,12,230,0.66228069885,5,0,1,4.74782608696
1400,10,413,0.581280786746,11,0,0,4.78692493947
1100,9,605,0.542229728814,10,1,0,4.65785123967
1000,12,117,0.642201828971,3,0,1,4.16239316239
3500,9,373,0.601123593817,8,1,0,4.52278820375
2000,11,198,0.671717168325,6,0,1,4.66161616162
1100,5,348,0.609329444288,5,0,1,4.71551724138
1700,10,254,0.555118108051,2,0,0,4.3188976378
1200,12,106,0.764150936187,4,0,0,4.37735849057
2900,10,173,0.664739880551,5,1,0,4.54335260116
1500,11,766,0.514435694863,9,1,0,4.5861618799
1300,9,263,0.6499999975,6,1,0,4.80228136882
1300,11,335,0.573573571851,2,1,0,4.61791044776
1900,12,95,0.768421044543,5,0,0,4.8
4300,12,310,0.555921050803,9,1,0,4.22903225806
2000,11,222,0.663551398768,5,0,0,4.67117117117
2800,8,340,0.541538459872,6,1,0,4.70882352941
3000,10,171,0.658682630786,6,0,0,4.76023391813
1800,10,443,0.503401359403,9,1,0,4.94582392777
1000,10,364,0.541899439827,7,1,0,4.64285714286
1200,11,424,0.549636802543,7,1,0,5.06839622642
2800,10,771,0.496042215704,10,1,0,4.56031128405
1900,6,660,0.527355622299,17,0,0,4.67727272727
1500,7,218,0.645161287349,5,1,0,4.70642201835
2000,12,142,0.697183093682,8,1,0,4.61971830986
2900,15,458,0.512087910962,5,1,0,4.94978165939
1400,8,139,0.683453232493,9,1,0,5.36690647482
1300,9,333,0.562310028686,7,1,0,4.38438438438
1300,11,595,0.505982905118,6,0,2,4.28403361345
824,7,246,0.58091286066,5,0,1,4.50406504065
873,8,773,0.523809523117,14,1,0,4.66364812419
2400,11,214,0.610328635632,3,1,0,5.18691588785
3100,11,294,0.639455780138,7,0,0,4.67346938776
1700,8,573,0.48936170126,3,1,0,4.87958115183
1100,13,297,0.59233449271,9,1,0,4.49494949495
2300,10,129,0.740157474487,4,0,0,4.55813953488
3400,9,554,0.536363635388,12,1,0,4.85018050542
1100,8,899,0.412946428111,1,1,0,4.61735261402
1600,8,167,0.686746983815,4,0,0,4.44311377246
1700,9,320,0.566037734069,4,1,0,5.253125
1400,8,228,0.647577089658,8,0,0,4.58771929825
5100,10,461,0.539149886937,5,1,0,4.6399132321
3400,11,385,0.482573725248,5,1,0,4.93506493506
965,9,1013,0.398009949853,12,1,0,4.30108588351
2100,10,211,0.651960781118,8,1,0,5.13744075829
2100,10,863,0.45422535158,12,0,1,4.88412514484
5000,10,262,0.589843747696,3,1,0,5.15267175573
2700,12,427,0.558194773021,6,0,1,4.51288056206
667,10,215,0.658878501594,8,1,0,4.90697674419
1800,11,417,0.545454544077,8,1,0,4.79136690647
2700,11,621,0.501666665831,6,1,1,4.86795491143
1500,9,266,0.488721802674,6,1,0,4.65789473684
3600,8,317,0.56645569441,6,1,0,4.69400630915
1900,8,363,0.533149169798,22,1,0,4.8044077135
690,8,235,0.66233765947,7,0,1,4.51063829787
1600,11,139,0.744525542011,4,0,0,4.58992805755
1400,9,310,0.611842103251,6,0,2,5.18064516129
2700,12,657,0.477519379105,10,1,1,4.37747336377
985,12,578,0.478947367581,14,1,0,4.87716262976
701,6,332,0.61027190148,10,1,0,4.95481927711
4700,8,1290,0.330739299354,11,1,0,4.58682170543
1200,12,230,0.585903081119,4,1,0,4.74347826087
887,10,98,0.704081625469,6,0,0,4.44897959184
2300,11,143,0.612676052023,4,1,0,4.28671328671
954,14,161,0.689873413355,4,1,0,4.34161490683
2200,10,526,0.445086704345,7,1,1,4.69581749049
2300,10,869,0.536046511005,7,1,0,5.22784810127
526,11,316,0.654723124903,12,1,0,4.76898734177
574,7,498,0.50826446176,19,1,0,4.94779116466
1200,10,377,0.529255317741,4,1,0,4.40848806366
2200,7,157,0.634615380547,2,0,0,4.75159235669
1500,10,663,0.401840490181,7,1,0,4.45550527903
2600,12,132,0.621212116506,6,1,0,4.59090909091
2900,10,341,0.590909089118,4,0,0,4.40469208211
3200,15,312,0.596666664678,25,1,0,5.04166666667
1600,8,335,0.601208457398,9,1,0,5.22985074627
3100,10,159,0.721518982775,5,1,0,4.54716981132
1500,9,1187,0.429297205394,20,1,0,4.73041280539
1000,10,467,0.569593146532,4,1,0,4.83725910064
1300,12,1142,0.372549019276,20,1,0,4.64711033275
1200,7,179,0.763005775936,5,1,1,4.97765363128
2500,11,305,0.57823129055,6,1,0,5.01967213115
1100,10,562,0.473779384315,10,1,0,4.23309608541
1300,11,465,0.496760258106,5,1,0,5.00860215054
1500,11,209,0.610576920141,11,0,1,4.55980861244
2300,14,332,0.601941745625,5,1,0,4.43975903614
3900,8,323,0.55835961969,6,1,0,4.58823529412
1800,12,629,0.542673107017,12,0,1,4.4546899841
2300,10,228,0.513157892486,6,1,0,4.64035087719
1400,13,280,0.599999997818,6,1,0,4.49285714286
2000,8,367,0.592696627549,7,1,0,4.8310626703
1500,6,676,0.51801801724,7,1,0,4.72633136095
4000,11,483,0.61746361618,9,1,0,4.95238095238
2900,10,873,0.431192660056,14,1,0,4.2439862543
1200,9,204,0.666666663248,14,0,0,5.05392156863
940,10,829,0.483790523088,14,1,0,5.0615199035
1200,13,247,0.541322311813,6,1,0,4.14574898785
3200,5,600,0.484999999192,8,1,0,4.73
3500,15,100,0.7099999929,4,0,0,4.45
1300,8,221,0.676056334854,7,0,0,4.61538461538
2700,9,815,0.420664206125,12,1,0,4.54478527607
884,11,425,0.557142855816,16,1,0,4.82117647059
1200,7,727,0.524861877728,19,1,0,4.82255845942
734,8,363,0.605555553873,6,1,0,5.01377410468
854,7,379,0.592696627549,10,1,0,4.51451187335
4500,14,323,0.610223640223,19,1,0,4.92569659443
1400,10,201,0.641791041583,7,1,0,4.62686567164
3400,11,862,0.445614034567,20,1,0,4.39211136891
1300,9,206,0.614213194852,5,0,0,4.52427184466
2400,9,338,0.577160492046,3,1,0,4.7100591716
1200,11,314,0.620915030651,8,1,1,4.77070063694
1400,11,106,0.742857135782,2,0,1,4.6320754717
1500,10,111,0.798165130292,4,0,1,4.5045045045
1300,15,193,0.608695648866,12,0,0,4.07772020725
3800,9,200,0.631313128125,3,0,0,4.82
991,11,553,0.5264116566,5,1,0,4.60940325497
2800,11,1262,0.370993589446,20,1,0,4.77575277338
1300,9,161,0.608695648393,1,0,1,4.14285714286
3300,8,1305,0.342125678555,18,1,0,4.45593869732
3300,16,141,0.717391299149,1,0,1,4.63829787234
2000,13,350,0.585014407536,9,1,0,4.83714285714
3700,11,232,0.619469023808,5,0,0,4.31896551724
2400,10,171,0.676829264166,3,0,0,4.92397660819
3800,11,276,0.654135335887,11,1,0,4.88768115942
1800,9,741,0.468834687712,16,1,0,4.59784075574
3300,11,1171,0.390705679526,22,1,0,4.62169086251
1000,11,680,0.485540334116,13,1,0,4.72647058824
4400,7,980,0.47384615336,8,1,0,4.72653061224
3600,10,125,0.767999993856,5,0,0,4.712
2200,10,113,0.75229357108,3,0,1,4.55752212389
4700,11,894,0.477628634812,4,1,0,4.42393736018
1700,9,212,0.639423073849,5,1,1,4.5
1400,7,219,0.655963299743,1,1,0,4.63470319635
2600,11,221,0.606334838885,5,1,1,5.2443438914
1100,9,157,0.643312097813,2,0,0,4.89808917197
5500,9,431,0.496503495346,17,1,0,4.10672853828
1100,9,1324,0.440154439815,0,0,0,4.78474320242
934,10,339,0.601208457398,5,1,0,4.51032448378
1400,11,101,0.722772270072,2,0,1,5
2200,10,615,0.53201970356,17,1,1,4.98699186992
1100,15,235,0.626609439371,3,1,0,4.3914893617
2300,10,479,0.552521007243,13,1,1,4.84133611691
1300,11,329,0.523076921467,4,1,1,4.76899696049
1600,11,627,0.454106279462,12,1,0,4.68102073365
1300,10,386,0.577836410085,14,1,0,5.12694300518
3200,10,445,0.526436780399,5,1,0,5.05617977528
1200,10,1050,0.465004793418,21,0,0,5.38857142857
3200,5,249,0.562248993726,2,1,0,4.97991967871
2100,11,142,0.742857137551,3,1,0,4.62676056338
838,8,276,0.546816477353,4,1,0,4.75362318841
2000,7,278,0.600732598532,6,1,0,4.58273381295
1500,8,262,0.702380949594,12,1,0,5.0534351145
977,9,503,0.495029820089,5,1,0,5.09741550696
1700,12,480,0.530916843218,2,1,0,4.57291666667
2700,12,920,0.439956331397,4,1,0,4.33695652174
1600,10,239,0.608695649527,7,0,0,4.46443514644
1400,11,94,0.784946228119,4,0,0,4.55319148936
3200,9,233,0.665178568459,7,1,0,4.79399141631
939,8,217,0.539603957725,4,1,0,4.70046082949
1200,6,298,0.561224487887,6,1,0,4.6644295302
1300,11,314,0.586538459659,7,1,1,4.71337579618
1200,10,196,0.656249996582,3,0,0,4.42346938776
1800,9,258,0.616279067379,4,1,0,4.61627906977
1500,10,229,0.626666663881,5,1,0,4.68122270742
2700,11,379,0.604838708052,9,1,0,4.39050131926
2800,12,1056,0.428571428158,10,1,0,4.63068181818
2400,8,474,0.558139533704,6,1,0,4.57594936709
4400,10,209,0.612440188457,8,1,0,4.52153110048
1400,9,606,0.501650164189,7,1,0,5.02310231023
1300,8,317,0.571428569615,7,1,0,5.01577287066
1900,11,294,0.660958901846,5,0,0,5.23469387755
3100,9,765,0.3732782364,6,1,0,4.40784313725
1500,9,262,0.580645158949,3,1,0,4.24045801527
934,10,385,0.558201056724,8,0,1,4.81558441558
994,7,544,0.523191093649,10,1,0,5.04044117647
1100,9,162,0.681528658079,5,1,0,5.03086419753
777,11,313,0.623762374179,6,1,1,4.97124600639
1100,9,393,0.544041449368,4,1,0,4.62595419847
1700,11,354,0.598853866479,7,0,0,4.43220338983
1800,10,1076,0.435114503402,16,1,0,4.75371747212
1800,11,295,0.604316544589,7,1,0,5.03050847458
716,8,839,0.47710843316,12,1,1,4.5041716329
1800,8,375,0.5999999984,5,1,0,4.53066666667
1200,8,787,0.492327365099,8,1,0,4.97585768742
1300,10,217,0.582938385863,2,0,0,4.5668202765
964,10,227,0.582222219635,4,1,0,4.51982378855
1200,11,672,0.438805969494,7,1,0,4.80654761905
4900,9,699,0.492109038031,9,1,0,4.61516452074
738,9,628,0.471476509276,10,1,0,4.76114649682
2500,8,660,0.528505392098,14,1,0,4.51515151515
1700,11,526,0.52499999899,16,1,0,4.92205323194
4300,8,177,0.606936412677,4,1,0,4.41807909605
1200,10,579,0.473021581883,5,0,1,4.06908462867
794,14,186,0.697297293528,1,0,2,4.87634408602
1200,7,234,0.609865468117,2,1,0,4.43162393162
2900,8,226,0.569306927875,2,1,0,4.58407079646
1000,14,126,0.756097554828,2,0,1,4.29365079365
985,10,485,0.538461537342,5,0,1,4.50515463918
939,11,575,0.499999999117,5,1,0,4.52173913043
3100,10,208,0.622448976416,3,0,0,4.18269230769
1600,11,113,0.7117117053,5,0,0,4.50442477876
930,11,448,0.576923075618,5,1,0,4.55580357143
1500,12,203,0.576354676964,5,1,0,5.04433497537
1200,9,211,0.639810423508,5,1,0,4.70142180095
1700,9,393,0.594594592988,8,1,0,4.89821882952
986,9,587,0.511945391618,3,1,1,4.65928449744
3300,11,158,0.723684205765,8,0,1,4.9746835443
1000,9,229,0.651982375982,6,1,0,5.02183406114
809,10,744,0.445945945343,9,1,0,4.26478494624
3800,7,118,0.771186434142,1,0,1,4.84745762712
1100,12,305,0.632107021297,8,0,0,4.55081967213
1500,9,277,0.596296294088,9,1,0,4.8916967509
772,10,317,0.569131830967,7,1,0,4.98422712934
1000,11,487,0.536231882948,11,1,0,4.83778234086
4900,9,381,0.510526314446,5,1,0,4.56430446194
2500,8,1215,0.419491525068,8,1,0,4.69135802469
3400,12,81,0.728395052736,5,0,0,4.14814814815
4100,9,265,0.63320463076,6,1,0,4.64528301887
3100,9,243,0.677685947613,7,1,0,5.0658436214
812,8,378,0.586021503801,8,1,0,4.42857142857
753,9,508,0.517716534414,7,1,0,5.09251968504
2600,11,586,0.49912739878,6,1,1,4.44368600683
3000,14,583,0.5267702927,6,1,0,4.25042881647
2700,10,419,0.546762588617,5,1,0,5.03341288783
1100,14,391,0.559055116643,11,1,0,4.61125319693
1800,10,175,0.603448272394,6,1,0,4.73142857143
962,9,376,0.583999998443,9,0,2,4.51595744681
2900,11,410,0.597530862722,11,1,0,4.60731707317
1200,9,388,0.574025972535,6,1,0,4.67268041237
2400,11,238,0.585470082968,3,1,0,4.5756302521
1200,11,316,0.557003255515,4,1,0,4.4082278481
1100,11,164,0.666666662393,4,1,0,4.48780487805
978,14,103,0.784313717801,5,0,0,4.81553398058
1100,8,787,0.461538460947,8,1,1,4.26556543837
1100,11,235,0.646551721351,4,1,0,4.65106382979
3300,9,212,0.653846150703,7,1,0,4.64622641509
845,11,487,0.434042552268,6,1,0,4.16632443532
4500,8,111,0.696078424548,5,1,0,4.33333333333
1800,12,232,0.463302750168,3,1,0,4.68103448276
2400,8,783,0.559523808784,5,1,0,4.81098339719
1500,10,176,0.67441860073,4,0,1,4.77272727273
3700,13,141,0.695035456064,4,0,2,4.36879432624
4100,8,208,0.610576920141,4,0,1,4.69711538462
918,5,271,0.616236160088,6,1,0,4.90774907749
1400,11,500,0.494908349298,9,1,0,4.504
728,12,128,0.761904755858,5,0,0,4.75
3100,12,137,0.722627731952,3,0,1,4.67883211679
1200,7,281,0.630434780325,7,0,1,4.46263345196
1600,12,288,0.547368419132,3,0,2,4.34027777778
1500,8,467,0.540481399255,4,1,1,4.56316916488
1200,8,559,0.54151624451,6,1,0,4.69051878354
3300,13,333,0.598784192709,10,1,0,4.83783783784
1000,12,491,0.563941298608,14,1,0,5.17922606925
5000,8,241,0.645833330642,6,0,2,5.14522821577
1900,7,252,0.615999997536,5,1,0,4.46825396825
1500,11,288,0.5531914874,1,1,0,4.57638888889
1900,11,286,0.563380279706,7,1,0,4.44055944056
3500,15,317,0.492063490501,8,1,0,4.65615141956
1100,9,129,0.620967736928,6,1,0,4.57364341085
2300,10,401,0.502525251256,2,1,0,4.49376558603
902,11,180,0.617977524618,4,1,0,4.77777777778
